scaffold,mean_shap,effect,n_total,n_active,n_inactive,active_ratio
O=C1CC(c2ccccc2)Oc2cc(OC3CCCC(COC4CCCCO4)O3)ccc21,-0.000769576,negative,3,0,3,0
O=C1NC(=O)C(CCOCc2ccccc2)N1,-0.000769785,negative,2,0,2,0
O=C(c1ccc2ccccc2c1)c1cncs1,-0.000769819,negative,1,0,1,0
O=C1c2ccccc2C(=O)N1c1ccccc1,-0.00077011,negative,2,1,1,0.5
O=C1C=CC(=O)c2c1ccc1c2ccc2ccccc21,-0.000771496,negative,1,0,1,0
O=C1CCCN1c1ccccc1,-0.000772131,negative,3,0,3,0
O=C(NCCNCCCOc1ccccc1)N1CCOCC1,-0.000772985,negative,1,0,1,0
N=C(COc1ccccc1)c1c[nH]c(=O)[nH]c1=O,-0.000773094,negative,1,0,1,0
O=c1c(-c2ccnn2-c2ccccc2)c[nH]n1-c1ccccc1,-0.000773391,negative,1,0,1,0
O=C(NCCC1=CCCCC1)C1CCN(C(=O)c2ccccc2)CC1,-0.000773475,negative,1,0,1,0
O=C1C2C3C(=CC(=O)N2C(=O)N1CC1CC1)CCc1c[nH]cc13,-0.000773822,negative,1,0,1,0
O=c1[nH]c(=O)c2cc3ccccc3nc2[nH]1,-0.000774413,negative,1,0,1,0
O=C(Nc1cnsc1)Nc1ccccn1,-0.000774472,negative,1,0,1,0
c1ccc(-c2cc(-c3ccccc3)nc(-c3ccccc3)n2)cc1,-0.00077478,negative,1,0,1,0
O=C(Oc1ccncn1)c1ccccc1,-0.000775174,negative,2,0,2,0
O=C1NC(=O)c2cccc3cccc1c23,-0.000775299,negative,3,0,3,0
c1ccc(C2OCC3(CO2)COC(c2ccccc2)OC3)cc1,-0.000775655,negative,1,0,1,0
O=C1CCC2C(=CC=C3C4CCCC4CCC32)C1,-0.000776303,negative,1,0,1,0
c1ccc2occc2c1,-0.000776743,negative,4,0,4,0
O=C1SC(=Cc2cccn2-c2ccccc2)C(=O)N1Cc1ccccc1,-0.000776777,negative,1,0,1,0
[CH]=C1C=C2CC(=O)CC(=O)C2=CN1,-0.000776781,negative,1,0,1,0
c1ccc(CC2CCCC2)cc1,-0.00077684,negative,1,0,1,0
O=C(c1cnoc1)N1CCCC2(CCN(c3ncccn3)C2)C1,-0.000776912,negative,1,0,1,0
O=C(NCC1CCCO1)c1ccccc1,-0.000777381,negative,2,0,2,0
S=c1nc(OC(c2ccccc2)c2ccccc2)[nH]c(=S)[nH]1,-0.000777657,negative,1,0,1,0
N=C(N=c1nccc[nH]1)Nc1ccccc1,-0.000777733,negative,1,0,1,0
O=c1cc(N=Nc2ccccc2)[nH]c(=O)[nH]1,-0.000778441,negative,1,0,1,0
c1ccc(OCCCCSc2ncccn2)cc1,-0.0007789,negative,1,0,1,0
c1ccc2cc(-c3cc(-c4cc(-c5ccc6ccccc6c5)on4)no3)ccc2c1,-0.000779089,negative,1,0,1,0
O=C1C(=O)N(CCN2CCOCC2)C(c2ccccc2)C1C(=O)c1ccc2c(c1)CCO2,-0.000779991,negative,1,0,1,0
c1ccc2cc(Oc3ncnc4oncc34)ccc2c1,-0.00078018,negative,1,0,1,0
O=C1N=Cc2ccccc21,-0.000780216,negative,1,0,1,0
c1ccc(Oc2ccc(-c3ncncn3)cc2)cc1,-0.00078044,negative,1,0,1,0
c1ccc2c3c([nH]c2c1)COCC3,-0.000780777,negative,1,0,1,0
C(=Cc1ccccc1)C1=NCCN1,-0.000780891,negative,1,0,1,0
O=C(c1ccccc1)n1cccn1,-0.000782645,negative,1,0,1,0
c1ccc(Cc2ccccn2)cc1,-0.000782808,negative,5,0,5,0
O=C(c1ccncc1)N1CCC2(CC1)CN(c1ncccn1)C2,-0.00078283,negative,1,0,1,0
c1ccc(N2CCN(CN3CCN(c4ccccc4)CC3)CC2)cc1,-0.000783293,negative,1,0,1,0
O=C(OCC1CC(c2ccccc2)=NO1)c1ccccc1,-0.00078474,negative,1,0,1,0
O=C(NN=Cc1ccccn1)c1ccco1,-0.000785172,negative,2,0,2,0
O=C(ON=Cc1cc(-c2ccccc2)no1)c1ccccc1,-0.000785677,negative,1,0,1,0
O=S(=O)(Cc1ccccc1)CC1CCNCC1,-0.000785781,negative,1,0,1,0
S=c1[nH]cnc2cc3n(c12)CCCCC3,-0.000785796,negative,1,0,1,0
O=C(Nc1ccc2nsnc2c1)N1CCCCC1,-0.000785923,negative,1,0,1,0
O=C(NC1CCCCC1)NC1CC2CCCC(C1)N2C1CCCC1,-0.000786291,negative,1,0,1,0
O=S1(=O)C=C(N2CCOCC2)c2ccccc21,-0.000786343,negative,1,0,1,0
O=S(=O)(c1ccccc1)N1CCC2(CC1)CN(c1ncccn1)C2,-0.000787418,negative,1,0,1,0
O=C(Nc1nc2ccccc2[nH]1)C1CCCCC1,-0.00078787,negative,1,0,1,0
O=C(c1ccc[nH]1)N1CCC2(CCCN(c3ncccn3)C2)CC1,-0.000787887,negative,1,0,1,0
O=C(NCc1ccco1)c1ccc(N2CCCC2=O)cc1,-0.00078894,negative,1,0,1,0
O=c1[nH]cc(N=Nc2ccccc2)c(=O)[nH]1,-0.000789062,negative,1,0,1,0
O=C(c1ccccc1)N1CCC2(CC1)CN(c1ccc(-c3ccccc3)cc1)C2,-0.000789245,negative,1,0,1,0
O=C(c1ccccc1)C1CCNCC1,-0.00079004,negative,2,0,2,0
c1ccc(-c2ccc(N3CCC4(CCCNC4)C3)cc2)cc1,-0.000790142,negative,1,0,1,0
c1ccc(Cc2ccco2)cc1,-0.000790188,negative,2,0,2,0
O=C1CC2CCCC(CCCC3CCCC(CCO1)O3)O2,-0.000790205,negative,1,0,1,0
c1ccc(COOCc2ccccc2)cc1,-0.000790477,negative,1,0,1,0
c1ccc2scnc2c1,-0.000791202,negative,13,1,12,0.076923077
N=C1CCC=C2SCC(=O)N12,-0.000791446,negative,2,0,2,0
O=C1NCC=CN1c1ccccc1,-0.000793302,negative,1,0,1,0
C1=C2CCCCC2C2=C(C1C1C=C3CCCCC3C3=C1C1CC4OC5(CCCCO5)CC4C1CC3)C1CC3OC4(CCCCO4)CC3C1CC2,-0.000793689,negative,1,0,1,0
c1coc(COCCCON=C2CCCC3c4c[nH]cc4CCC23)c1,-0.000793913,negative,5,1,4,0.2
c1ccc2c(c1)CCCC2,-0.000794344,negative,13,0,13,0
O=C(CCC(=O)Nc1nncs1)NCc1cccs1,-0.000795002,negative,1,0,1,0
c1ccc(N=Nc2cccc3c2[nH]c2ccccc23)cc1,-0.000795219,negative,1,0,1,0
c1nc(NCCCN2CCCCC2)c2nc[nH]c2n1,-0.000795223,negative,1,0,1,0
O=C1OCCC=C1CCCc1ccccc1,-0.000795341,negative,1,0,1,0
C(CCOCc1ccccc1)=NOCCCOCc1ccccc1,-0.000795706,negative,1,0,1,0
C1=CC2c3cn(CN4CCOCC4)cc3C1C1c3cn(CN4CCOCC4)cc3C21,-0.000796117,negative,1,0,1,0
O=C1NCNC(=O)C1c1ccccc1,-0.000796319,negative,1,0,1,0
c1ccc(-c2cc[nH]c2)cc1,-0.000796393,negative,1,0,1,0
C=C1C=CNC=N1,-0.000796874,negative,1,0,1,0
c1ccc(CN2CCN(Cc3ccccc3)CC2)cc1,-0.000796938,negative,1,0,1,0
c1ccc2c(c1)Cc1ccccc1O2,-0.000797504,negative,2,0,2,0
c1ccc2c(c1)Cc1ccccc1N2,-0.000798107,negative,1,0,1,0
O=C(NCCCN1CCN(c2ccccc2)CC1)C1CCNCC1,-0.000798285,negative,1,0,1,0
c1ccc2c(c1)CCC[NH2+]2,-0.000798432,negative,1,0,1,0
c1ccc2c(c1)CCCC2C1=NCCN1,-0.000798611,negative,3,0,3,0
O=C(c1ccccc1)c1ccccc1,-0.000800013,negative,14,1,13,0.071428571
O=c1ccnc(-n2[nH]c3c(c2=O)CCCC3)[nH]1,-0.000800582,negative,1,0,1,0
O=C(CON1C(=O)c2ccccc2C1=O)c1ccccc1,-0.000800765,negative,1,0,1,0
c1ccc(Sc2cnnc(-c3ccccc3)n2)cc1,-0.000801507,negative,1,0,1,0
O=C1C=NC(COC(=O)C2NCCO2)CO1,-0.000801541,negative,1,0,1,0
O=c1ccc(C=Cc2ccccc2)n[nH]1,-0.00080185,negative,2,0,2,0
c1ccc2nc(C3CC3)ccc2c1,-0.000801983,negative,2,0,2,0
O=C(ON=C1CCN(S(=O)(=O)c2ccccc2)CC1)c1ccccc1,-0.000802205,negative,1,0,1,0
O=C(Nc1nc2ccccc2s1)C1CCCO1,-0.000802383,negative,1,0,1,0
O=C(Nc1ccc2ncccc2c1)Nc1ccc2ncccc2c1,-0.000802581,negative,2,0,2,0
c1ccc2c(c1)CC1CC2CCN1CC1CC1,-0.000803029,negative,1,0,1,0
c1ccc(N2CCCCC2)nc1,-0.000803239,negative,2,0,2,0
C1=CC(c2ccccc2)OCC1Oc1ccc(C2CCCC2)cc1,-0.000803909,negative,1,0,1,0
O=C(NCC1CC1)c1ccc2c[nH]nc2c1,-0.000804047,negative,1,0,1,0
O=C1C=CC(=Nc2cccc3c(N=C4C=CC(=O)O4)cccc23)O1,-0.000804454,negative,1,0,1,0
c1nc(NC2CCNCC2)c2cc(-c3cnoc3)ccc2n1,-0.000804583,negative,1,0,1,0
c1ccc2ccccc2c1,-0.000805288,negative,48,5,43,0.104166667
O=C(CC1NCCNC1=O)Nc1ccccc1,-0.000805449,negative,1,0,1,0
c1cnc2n[nH]cc2c1,-0.00080584,negative,2,0,2,0
O=C(COc1ccccc1)NCC1CCCO1,-0.000805913,negative,1,0,1,0
c1ccc(C(c2ccccc2)C2OCOC2C(c2ccccc2)c2ccccc2)cc1,-0.000805932,negative,2,0,2,0
O=C(Nc1ccccn1)c1cc[nH]n1,-0.00080647,negative,1,0,1,0
O=C(c1ccccc1)c1cnc(-c2ccccc2)s1,-0.000806904,negative,1,0,1,0
C(=NC=Nc1ccccc1)c1ccccc1,-0.000807555,negative,1,0,1,0
O=C(Nc1ccccc1)C(=O)c1ccccc1,-0.000807854,negative,1,0,1,0
O=C1C(c2ccccc2)CNCC1(c1ccccc1)C1C(c2ccccc2)CNCC1c1ccccc1,-0.00080845,negative,1,0,1,0
O=C(COc1ccccc1)OC1CC2CCC(C1)N2,-0.000810269,negative,1,0,1,0
O=C(c1ccccc1)N1CCC2(CCN(Cc3ccccc3)CC2)CC1,-0.000810385,negative,8,0,8,0
O=C(C=CC=CC=CC=CC=CC=CC=CC=CC=CC1=CCCCC1)C1CCCC1,-0.000810539,negative,1,0,1,0
O=C1C2=C(CC3OC13)C1OCC2C2COC=C3CC4OC4C(=O)C312,-0.000811189,negative,2,0,2,0
c1ccc(N2CCc3cncnc32)cc1,-0.000811432,negative,2,0,2,0
C1CCC(CN2CCC3CCCCC32)CC1,-0.000811559,negative,2,1,1,0.5
c1ccc(-n2ccnc2)nc1,-0.000811585,negative,1,0,1,0
O=C(ON=Cc1cn[nH]c1)c1ccccc1,-0.000813049,negative,2,0,2,0
c1ccc(CCc2nn[nH]n2)cc1,-0.000813211,negative,1,0,1,0
c1ccc(CC2[NH2+]CCc3ccccc32)cc1,-0.000813269,negative,1,0,1,0
O=C1CCC2C(CC=C3C4CCC(CCCC5CO5)C4CCC32)C1,-0.000813308,negative,1,0,1,0
O=C(CNC(=O)c1ccccc1)c1ccccc1,-0.000813496,negative,1,0,1,0
O=C1C=CC=CC(COC2CCCCO2)COC(=O)CCCC(OC2CCCCO2)C(CCN2CCCCC2)CC1,-0.000813829,negative,1,0,1,0
O=C(Cc1ccccc1)NC1C(=O)N2C=CCSC12,-0.00081383,negative,3,0,3,0
O=C(Cc1ccccc1)OC1CC2[NH2+]C(C1)C1OC21,-0.000814113,negative,2,0,2,0
O=C1CN(c2ccccc2)C(=O)CN1c1ccccc1,-0.000814448,negative,1,0,1,0
O=C(COc1ccccc1C(=O)NN=Cc1ccccc1)NN=Cc1ccccc1,-0.000814694,negative,1,0,1,0
O=C(Nc1cccnc1)c1nc2ncccn2n1,-0.000814799,negative,1,0,1,0
c1ccc(Sc2ncc[nH]2)nc1,-0.000814937,negative,1,0,1,0
c1ccncc1,-0.00081543,negative,63,4,59,0.063492063
c1ccc(-c2noc(CN3CCCCC3)n2)cc1,-0.000815499,negative,1,0,1,0
c1ccc(C2CC2)c(OCC2=NCCN2)c1,-0.000815592,negative,1,0,1,0
O=C1C=C2CNCC=C2C1,-0.000815752,negative,2,0,2,0
O=C1NCCCC1C(=O)Nc1ccccc1,-0.000816681,negative,1,0,1,0
O=C1Nc2ccccc2C1Cc1ccccn1,-0.000816716,negative,1,0,1,0
O=S1(=O)CCCc2ccccc21,-0.000816723,negative,1,0,1,0
O=C(Nc1cc(-c2ccccc2)cs1)C1CCCCC1,-0.000816993,negative,1,0,1,0
O=S(=O)(c1ccccc1)N1CCNCC1,-0.00081808,negative,1,0,1,0
O=C(NNC(=S)Nc1ccccc1)c1cn[nH]c1,-0.000818123,negative,2,0,2,0
O=C(OC1CCNC1)C(c1ccccc1)C1CCCC1,-0.000818188,negative,1,0,1,0
O=S1(=O)CCN(N=Cc2ccco2)CC1,-0.000818391,negative,1,0,1,0
c1ccc2nc(N3CCNCC3)ccc2c1,-0.000818426,negative,1,0,1,0
O=C1CSC(c2ccccn2)N1c1ccc2ccccc2c1,-0.000818612,negative,1,0,1,0
c1ccc2c(c1)CCC1NCc3ccccc3C21,-0.00081893,negative,1,0,1,0
O=c1[nH][nH]c(=S)c(=O)[nH]1,-0.000819473,negative,1,0,1,0
c1cc2c(c(Cc3cccc4c3CCCC4)c1)CCCC2,-0.000819526,negative,1,0,1,0
O=C(OC1CC2CCC(C1)[NH2+]2)C1CCC(C(=O)OC2CC3CCC(C2)[NH2+]3)(c2ccccc2)c2ccccc21,-0.000819687,negative,1,0,1,0
O=c1c2cccc3cccc(c32)c2nc3ccccc3n12,-0.000820121,negative,2,1,1,0.5
C(=Cc1ccccc1)CN1CCC2CCCCC21,-0.000820216,negative,1,0,1,0
O=c1c(C=Nc2ccccc2)c[nH]n1-c1ccccc1,-0.000821154,negative,2,0,2,0
C=C1CCCC(=O)C2CCC2CC1,-0.000821278,negative,1,1,0,1
c1nc(NC2CCNCC2)c2cc(-c3ccoc3)ccc2n1,-0.000821331,negative,1,0,1,0
O=C1C2CCCC(c3ccc(-c4ccco4)cc3)N2C(=O)C2CCCC(c3ccc(-c4ccco4)cc3)N12,-0.000823163,negative,2,0,2,0
c1ccc(N=Nc2ccccn2)cc1,-0.000823814,negative,2,0,2,0
c1ccc2c(c1)-c1ccccc1C2N1CC2CCC(CC2)C1,-0.000824871,negative,1,0,1,0
O=C(NC(=S)N1CCOCC1)c1ccccc1,-0.000824936,negative,1,0,1,0
O=C(NCCCNc1ncc2ccccc2n1)C1CCCO1,-0.000825327,negative,2,0,2,0
c1ccc(Nc2ccc(NC3CCNCC3)cc2)cc1,-0.000826274,negative,1,0,1,0
O=c1[nH]c(=O)c2n[nH]c(C3OCC4OCOC43)c2[nH]1,-0.000826437,negative,1,0,1,0
c1ccc(Oc2ccnc(-c3ccccn3)n2)cc1,-0.000826656,negative,1,0,1,0
C(=Nc1ccn[nH]1)N1CCCCCC1,-0.00082791,negative,1,0,1,0
c1ccc(C2CN3CCSC3=N2)cc1,-0.000828066,negative,1,0,1,0
c1ccc(-c2ncncn2)cc1,-0.00082831,negative,1,0,1,0
O=C(NCCCN1CCNCC1)C1CCN(c2nnc(-n3cccc3)s2)CC1,-0.000828755,negative,1,0,1,0
O=C1C=C(NCCC[NH2+]Cc2ccccc2)C(=O)C=C1NCCC[NH2+]Cc1ccccc1,-0.00082928,negative,1,0,1,0
O=C(c1ccccc1)C1CCN(C(=O)Nc2ccccc2)CC1,-0.000830097,negative,1,0,1,0
O=C(NN=Cc1cccc(Oc2ccccc2)c1)c1ccccc1,-0.000830624,negative,1,0,1,0
O=C1Oc2ccccc2C2C3CCCCCC3C12,-0.000830757,negative,1,0,1,0
O=C(C1CCNCC1)N1CCN(Cc2ccccc2)CC1,-0.000831444,negative,1,0,1,0
C=C(c1ccccc1)c1ccccc1,-0.000831661,negative,3,0,3,0
O=C1c2ccccc2-c2ccc(NC(=O)C3CCCCC3)cc21,-0.000831918,negative,1,0,1,0
O=S1(=O)CCCC1,-0.000832045,negative,1,0,1,0
c1ccc(C(CN2CCOCC2)c2ccccn2)cc1,-0.000832085,negative,1,0,1,0
O=C(CC[NH+]1CCC2CCC(C2)C1)c1ccccc1,-0.000832447,negative,1,0,1,0
O=C(c1csnn1)N1CCCC2(CCNC2)C1,-0.000833227,negative,1,0,1,0
c1ccc2c(c1)OCCO2,-0.000833906,negative,1,0,1,0
O=C1C=C2CCC3C(CCC4C3CC3OCOC34)C2CC1,-0.000834381,negative,1,0,1,0
O=C(NC(C(=O)c1ccccc1)N1CCCCC1)c1ccco1,-0.000834618,negative,1,0,1,0
O=C(NNC(=O)C1COc2ccccc2O1)c1ccccc1,-0.000834619,negative,1,0,1,0
O=C(COc1ccccc1)NC1CCS(=O)(=O)C1,-0.000834643,negative,1,0,1,0
O=C(c1ccccc1)N1CCC2(CC1)CN(c1ccccc1)C2,-0.000834835,negative,1,0,1,0
C(=NCc1cccc2ccccc12)c1cccc2ccccc12,-0.000834966,negative,1,0,1,0
c1ccc(Cn2ncc3ccccc32)cc1,-0.000834983,negative,2,0,2,0
c1ccc2c(c1)OCCOCCOCCOc1ccccc1OCCOCCO2,-0.000835271,negative,1,0,1,0
c1ccc(SCCSc2ccccc2)cc1,-0.000835351,negative,1,0,1,0
c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,-0.000835848,negative,1,0,1,0
O=C(OC1CCCNC1)C(c1ccccc1)c1ccccc1,-0.000836616,negative,1,0,1,0
c1ccc(SCc2ccon2)cc1,-0.000836924,negative,1,0,1,0
c1ccc(CN2CCNCC2)cc1,-0.000837731,negative,5,0,5,0
O=C(N=CC=CCc1ccccc1)c1ccccc1,-0.000837905,negative,1,0,1,0
O=S(=O)(C=C(c1ccccc1)c1ccccc1)c1ccccc1,-0.000838357,negative,1,0,1,0
c1ccc2[nH]ccc2c1,-0.00083841,negative,41,1,40,0.024390244
O=C(Nc1ccccc1)N1CC2(CCN(C(=O)c3csnn3)CC2)C1,-0.000838454,negative,2,0,2,0
c1ccc2nc3c(cc2c1)CNC3,-0.000839094,negative,2,0,2,0
O=C(Oc1ccccc1)N1CCC(N2CCCCC2)CC1,-0.000839295,negative,1,0,1,0
c1ccc(C[n+]2ccccc2)cc1,-0.000840081,negative,1,0,1,0
O=C(OC1CCC[NH2+]C1)C(c1ccccc1)c1ccccc1,-0.000840387,negative,2,0,2,0
O=C1NC(c2ccccc2)c2ccccc21,-0.000840525,negative,2,0,2,0
C(=Cc1cccc(OC2CCCCO2)c1)c1ccccc1,-0.000840929,negative,1,0,1,0
O=C1CC(OC2CCCCO2)CC(OC2CCCCO2)CCCC2CC(CCO1)OCN2,-0.000841095,negative,2,0,2,0
c1ccc(CSc2ccncn2)cc1,-0.000842475,negative,1,0,1,0
O=C1CCNc2ccccc2N1,-0.000842637,negative,1,0,1,0
O=C(Nc1ccccc1)C1CC=CCC1,-0.00084284,negative,2,0,2,0
O=C1CCC2C(CCC3C4CCC(=O)C4CCC23)C1=O,-0.000843343,negative,1,1,0,1
c1ccc(-c2nnc(-c3ccco3)o2)cc1,-0.000843701,negative,1,0,1,0
O=C1CCC2C1CCC1c3ccccc3CCC12,-0.000843735,negative,6,0,6,0
O=c1cc[nH]n1-c1ccccc1,-0.000843924,negative,1,0,1,0
O=S(=O)(c1ccccc1)N1CN2CN(C1)CN(S(=O)(=O)c1ccccc1)C2,-0.00084466,negative,1,0,1,0
O=C1C(Cc2ccccc2)C(c2ccccc2)N1c1ccccc1,-0.000845924,negative,1,0,1,0
c1coc(-c2nccs2)c1,-0.000845953,negative,1,0,1,0
c1coc(CN2C3CCCC2CCC3)c1,-0.000847283,negative,2,0,2,0
c1ccc(CNC2CCCCC2)cc1,-0.000847978,negative,3,0,3,0
O=C1OCCN1Cc1ccco1,-0.000848231,negative,1,0,1,0
O=c1cnc2ccccc2[nH]1,-0.000848717,negative,4,0,4,0
O=C(Cc1cccs1)NC1C(=O)N2C=C(C[n+]3ccccc3)CSC12,-0.000849594,negative,2,0,2,0
C1CCC(OCN2CCOC2)CC1,-0.000850173,negative,1,0,1,0
c1ncc2ccsc2n1,-0.000850718,negative,3,0,3,0
C=C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O,-0.000851171,negative,1,0,1,0
O=C1C=C2CCC3C4CCC(=O)C4CCC3C2CC1,-0.000851328,negative,2,1,1,0.5
c1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,-0.000851525,negative,1,0,1,0
C=C1OC(=O)c2ccccc21,-0.000851706,negative,1,0,1,0
c1ccc(OCCNC2CCCC2)cc1,-0.000851764,negative,1,0,1,0
O=C1NC(Cc2ccc3[nH]ccc3c2)CO1,-0.000852051,negative,1,0,1,0
O=C(c1ccccc1)N1CCC2(CC1)CN(Cc1ccccc1)C2,-0.000852341,negative,5,0,5,0
O=C(c1ccccc1)N1CCNCC1,-0.000852419,negative,3,0,3,0
O=C1NC(c2ccccc2)C(C(=O)c2cccs2)C1=O,-0.000852601,negative,1,0,1,0
O=C(ONc1ccccc1)c1ccccc1,-0.000853024,negative,1,0,1,0
O=C1CCC2C1CCC1C3CCCCC3CCC21,-0.000855263,negative,2,0,2,0
O=C(c1cc2ncccn2n1)N1CCN(C(=O)c2ccco2)CC1,-0.000855402,negative,1,0,1,0
c1ccc2c(c1)oc1cncnc12,-0.000855631,negative,1,0,1,0
O=C(CNCCCc1ccccc1)N1CCC2CCCC21,-0.000855717,negative,1,0,1,0
O=C1c2ccccc2C(=O)N1CCc1c[nH]c2ccccc12,-0.000855953,negative,1,0,1,0
c1ccc(CN2CCCCC2)nc1,-0.000856086,negative,2,0,2,0
O=C(C1CCN(S(=O)(=O)N2CCOCC2)CC1)N1CCN(c2ccccc2)CC1,-0.000856415,negative,1,0,1,0
c1ccc2c(c1)-c1cccc3cccc-2c13,-0.000857207,negative,1,0,1,0
c1ccc2c(CC3CCCCN3)ccnc2c1,-0.000857756,negative,1,0,1,0
O=C(OC1CCCCC1)c1ccccc1,-0.000858767,negative,2,0,2,0
c1ccc(-c2ccc(C(c3ccc(-c4ccccc4)cc3)C3CCCCC3)cc2)cc1,-0.000858976,negative,1,0,1,0
O=C1CCCC2c3cn(Cc4ccccc4)cc3CCC12,-0.000859073,negative,3,0,3,0
c1ccc(C2CCC(N3CCC(N4CCCCC4)CC3)CC2)cc1,-0.000859309,negative,1,0,1,0
O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,-0.000859933,negative,1,0,1,0
O=c1ccc(-c2ccccc2)n[nH]1,-0.000859977,negative,1,0,1,0
O=C1CNC(=O)N1C1CCCCC1,-0.000860669,negative,1,0,1,0
O=C1CC(c2ccccc2)N1c1ccccc1,-0.000861014,negative,1,0,1,0
O=C1CCc2c(ccc3ccccc23)O1,-0.000861335,negative,1,0,1,0
C(=NC12CN3CN(CN(C3)C1)C2)c1cccs1,-0.000861355,negative,1,0,1,0
O=C(CNC(=O)c1ccccn1)NN=Cc1ccccc1,-0.000861482,negative,1,0,1,0
c1ccc(-c2cc(N3CCNCC3)ncn2)cc1,-0.000862291,negative,6,0,6,0
C1CC2CCC1C2,-0.000862436,negative,8,1,7,0.125
c1ccc(N=Nc2ccc3ccccc3c2)cc1,-0.000863797,negative,3,0,3,0
c1cc(OCC2CO2)ccc1Cc1ccc(OCC2CO2)cc1,-0.000863915,negative,2,0,2,0
O=c1ccnc[nH]1,-0.000864136,negative,1,0,1,0
c1ccc(C2NCCCN2)cc1,-0.000864153,negative,1,0,1,0
O=C(NCC1CC1)C1C=CCN1,-0.000864597,negative,1,0,1,0
c1ccc(C2OCC3OCCCC3O2)cc1,-0.000864698,negative,1,0,1,0
c1nnc2n1CCCCC2,-0.000864885,negative,1,0,1,0
O=C1C2=CCc3cn(-c4ccccc4)cc3C2CC2OC12,-0.000864974,negative,1,0,1,0
O=C(OCc1ccccc1)c1ccccc1,-0.00086505,negative,2,0,2,0
O=C1OCOC(=O)C1C=Nc1nncs1,-0.000866166,negative,1,0,1,0
O=C(Cn1cc2c(c1)C1C=CC2C1)Nc1ccccc1,-0.000866476,negative,1,0,1,0
O=C(c1ccccc1)n1ccc2ccccc21,-0.00086739,negative,3,0,3,0
c1ccc2ncccc2c1,-0.000868102,negative,34,1,33,0.029411765
c1nc(N2CCCCC2)nc(N2CCCCC2)n1,-0.000869007,negative,1,0,1,0
O=c1[nH]c2ccccc2[nH]c1=O,-0.000869715,negative,1,0,1,0
C1CCc2c(nc3nnnn3c2NC2CCCC2)C1,-0.000869969,negative,1,0,1,0
c1cnc(-n2cccn2)nc1,-0.000870095,negative,1,0,1,0
O=c1ccn2ncsc2n1,-0.000870437,negative,1,0,1,0
O=C1NS(=O)(=O)Nc2ccccc21,-0.000870602,negative,1,0,1,0
c1ccc2c(c1)ncn2-c1cc[nH]c1,-0.000870856,negative,1,0,1,0
c1ccc(C(c2ccccc2)c2ccccc2)cc1,-0.000870882,negative,2,1,1,0.5
O=c1[nH]cnc2ncccc12,-0.000871433,negative,2,0,2,0
O=C1C=C(C=CC=CC=CC=CC=CC=CC=CC=CC=CC2=CC(=O)CCC2)CCC1,-0.000872479,negative,1,0,1,0
c1ccc(CCN2CCCCC2)nc1,-0.000872842,negative,1,0,1,0
c1ccc(C2C[NH2+]CCO2)cc1,-0.000872905,negative,1,0,1,0
c1ccc2c(c1)CC1C3CCC(CN1C2)N3,-0.000873213,negative,1,0,1,0
N=C1NC2CS(=O)(=O)CC2S1,-0.000873741,negative,1,0,1,0
c1ccc(C2OCCNCc3ccccc32)cc1,-0.000874034,negative,2,0,2,0
O=C(c1ccc[nH]1)N1CCC2(CC1)CN(c1ccncc1)C2,-0.000874135,negative,1,0,1,0
c1ccc(Cc2ccc(Cc3ccccc3)cc2)cc1,-0.000874593,negative,1,0,1,0
c1ccc(C2CCN(C3CCCCC3)CC2)cc1,-0.000874616,negative,2,0,2,0
c1ccc(CN(Cc2ccccc2)C2CCCCC2)cc1,-0.00087496,negative,5,0,5,0
N=C(C(=O)NC1C(=O)N2C=CCSC12)c1ccco1,-0.000875089,negative,1,0,1,0
O=C(Nc1cnon1)c1ccccc1,-0.000875487,negative,1,0,1,0
O=C1C=CCC=C1,-0.000875554,negative,1,0,1,0
c1cc(-c2cnoc2)ncn1,-0.000875596,negative,3,0,3,0
c1ccc(-c2cnc3ncncc3n2)cc1,-0.000876411,negative,1,0,1,0
O=C(Cn1cccn1)NCCN1CCOCC1,-0.000876518,negative,1,0,1,0
O=C1CCON1c1ccccc1,-0.000877086,negative,1,0,1,0
O=C(Nc1ccccc1)Nc1ccccc1,-0.000877664,negative,6,0,6,0
O=C(Nc1ccccc1)C1CCCO1,-0.000877685,negative,2,0,2,0
c1ccc(-c2ncoc2-c2ccccc2)cc1,-0.000877952,negative,2,0,2,0
O=C1CCC2C1CC(=O)C1C3CCC=CC3=CCC21,-0.000878144,negative,1,0,1,0
c1ccc2c[n+](CCCC[n+]3ccc4ccccc4c3)ccc2c1,-0.000878275,negative,1,0,1,0
c1ccc2[nH+]c3c([nH+]c2c1)CCCC3,-0.000878702,negative,1,0,1,0
O=c1[nH]c2nncn2c2sc3c(c12)CCC3,-0.000878974,negative,1,0,1,0
O=C(Nc1ccccn1)C1NS(=O)(=O)c2ccccc2C1=O,-0.000878995,negative,1,0,1,0
O=c1oc2c3c(OC4OCCCC4OC4CCCCO4)cccc3cc3c(=O)oc4cccc1c4c32,-0.000879084,negative,1,0,1,0
c1ccccc1,-0.000879189,negative,895,53,842,0.059217877
