scaffold,mean_shap
S=c1[nH]ccn1C1CCCCC1,-0.0009035254
O=C1CC2=C(CCC3CCCC23)C2CCCCC12,-0.0009652749
N=C(N=c1[nH]c2c(c(=O)[nH]1)CCC2)Nc1ccccc1,-0.0005847597
O=C(CN1CCN(C2c3ccccc3-c3ccccc32)CC1)Nc1ccccc1,0.0002919276
O=C1C(=Cc2ccccc2)C(N2CCOCC2)=NN1c1ccccc1,-0.00053873635
O=c1ccc(Oc2ncncn2)n[nH]1,-0.00094762
O=C1Nc2ccccc2C1=Cc1nc2ccccc2[nH]1,0.00074660673
c1[nH]cc2c1CCC1C(=NOCCC3CC4OCOC4O3)CCCC21,-0.0012626427
S=C(NN=Cc1ccc(-c2ccccc2)o1)Nc1ccccc1,0.0003199136
O=C(OCC(=O)N1CCc2ccccc21)c1cc[nH]c1,0.0004258009
O=C(CC1CCCC2(CCCC(Cc3nc4ccccc4o3)O2)O1)c1ccc[nH]1,0.00042692895
c1cc2c(cn1)ncn2C1CCCO1,-0.001386352
O=C(c1ccc(S(=O)(=O)N2CCCCCC2)cc1)N1CCC(CN2C(=O)c3cccc4cccc(c34)C2=O)CC1,-0.00023391352
O=C(CNC(=O)OCc1ccccc1)NCC1CCCO1,-7.1045084e-05
O=C(CN(C(=O)Cn1nnc(-c2ccccc2)n1)c1ccccc1)NCC1CCCO1,0.0008920225
O=C(CN(C(=O)Cn1nnc(-c2ccccc2)n1)c1ccccc1)NCC1CCCO1,0.00092812796
c1ccc(-c2nnc[nH]2)cc1,-0.00044059334
c1ccc(-c2nnc[nH]2)cc1,-0.00032993578
O=S1(=O)C=C(Oc2ccc3ccccc3c2)c2ccccc21,-0.0009823546
O=C1c2ccccc2C(=O)c2cc(C(=O)N3CCCCC3)ccc21,-0.00019804506
O=C(NCc1ccccc1)C1CCN(C(=O)N2CCOc3ccccc32)CC1,0.001097326
O=C(Nc1nnc(CSc2ccccc2)s1)c1ccccc1,0.00010803844
O=C1C2C3C4CC5C3C1C5C42,-0.00089785503
c1ccc(CN(Cc2ccccc2)C2CCCCC2)cc1,-0.0009735465
c1ccc(CN(Cc2ccccc2)C2CCCCC2)cc1,-0.0006735706
c1ccc(CN(Cc2ccccc2)C2CCCCC2)cc1,-0.0011194979
c1ccc(CN(Cc2ccccc2)C2CCCCC2)cc1,-0.00092995167
c1ccc(CN(Cc2ccccc2)C2CCCCC2)cc1,-0.0006782317
O=C(CCN1C(=O)C(=Cc2ccccc2)SC1=S)NNC(=O)c1cccnc1,0.0006304811
O=C(COC(=O)C1CCN(S(=O)(=O)c2ccccc2)CC1)Nc1ccccn1,0.0005918288
O=C(NCCCN1CCN(C2CCCCC2)CC1)Nc1ccccc1,-0.00020891827
O=C(c1ccccc1)c1ccccc1N1CCOCC1,2.9203395e-05
C1=C2CC(OC3OCCC(OC4CCCCO4)C3OC3CCCCO3)CCC2C2CCC3C(CC4C3CC3CCCCN34)C2C1,-0.0021461388
O=C(C=Cc1ccc2ccccc2c1)c1ccoc1,-2.1481472e-05
O=C1NC=C(C(=O)OCc2ccccc2)C(c2ccc(-c3ccccc3)cc2)N1,0.0006398873
O=C1NC=C(C(=O)OCc2ccccc2)C(c2ccc(-c3ccccc3)cc2)N1,3.8678874e-05
C(CCN1CCCCc2ncccc21)=NOCc1cn(C2CCOC2)nn1,-0.0002876835
c1ccc(NCc2cnc3ncncc3n2)cc1,-0.0012513471
c1ccc(NCc2cnc3ncncc3n2)cc1,-0.0012513471
c1ccc(NCc2cnc3ncncc3n2)cc1,-0.0015006313
c1ccc(NCc2cnc3ncncc3n2)cc1,-0.0012513471
c1ccc(NCc2cnc3ncncc3n2)cc1,-0.0015006313
O=C1CCC2C1CCC1c3ccccc3CCC12,-0.00075638545
O=C1CCC2C1CCC1c3ccccc3CCC12,-0.00075638545
O=C1CCC2C1CCC1c3ccccc3CCC12,-0.00067834975
O=C1CCC2C1CCC1c3ccccc3CCC12,-0.0007744449
O=C1CCC2C1CCC1c3ccccc3CCC12,-0.0014536629
O=C1CCC2C1CCC1c3ccccc3CCC12,-0.0006431846
O=C(CSc1ncnc2sccc12)Nc1cc(-c2ccccc2)cs1,0.0007976822
C1=NN=C(c2ccccc2)c2cc3c(cc2C1)OCO3,0.0012721162
O=C(Cc1c[nH]c2ccccc12)NCC1COc2ccccc2O1,-0.0006623161
O=C(NC(=O)c1ccccc1)Nc1ccn[nH]1,-0.0002779341
c1nc(-c2cnoc2)cc(N2CCNCC2)n1,-0.0010538423
c1nc(-c2cnoc2)cc(N2CCNCC2)n1,-0.0012419702
C1=CCC(c2ccccc2)OCC1,-0.00084805326
C1=CCC(c2ccccc2)OCC1,-7.859402e-06
O=C(CSc1nnc(Cc2c[nH]c3ccccc23)[nH]1)NCc1ccccc1,0.0010448912
O=C1C(Oc2ccccc2)C(c2ccccc2)N1c1ccccc1,0.0006194116
O=C(NCc1ccco1)c1cc(C(=O)C2CC2)c[nH]1,-0.00052755664
O=C(c1csnn1)N1CCC2(CC1)CCN(c1ccccc1)CC2,-0.0011639129
S=c1[nH]cnc2cc3n(c12)CCCCC3,-0.0007857955
O=C1C=C2CCc3cn(-c4ccccc4)cc3C2C2(Cc3ccccc3)C(=NCCc3c[nH]c4ccccc34)OC(=O)N12,0.0023174738
c1ccc(-c2csc3cccnc23)cc1,-0.0009976224
O=S(=O)(N=C(c1ccccc1)n1cnc2ccccc21)c1ccccc1,9.975491e-05
O=C(Nc1ccon1)c1ccn[nH]1,-0.0010914934
O=S1(=O)C2=C(N=CCC2c2ccccc2)c2ccccc21,0.0009978225
O=C(C=Cc1ccccc1)Nc1ccccc1,-0.00021785422
O=C(C=Cc1ccccc1)Nc1ccccc1,0.00037364656
O=C(C=Cc1ccccc1)Nc1ccccc1,0.0003922682
O=C(C=Cc1ccccc1)Nc1ccccc1,-0.00018159684
O=C(C=Cc1ccccc1)Nc1ccccc1,-9.887878e-05
O=C(C=Cc1ccccc1)Nc1ccccc1,-0.0009078132
O=C(C=Cc1ccccc1)Nc1ccccc1,0.00035425418
O=C(C=Cc1ccccc1)Nc1ccccc1,0.000139188
O=C(CSc1ccc2c3c(cccc13)C(=O)c1ccccc1-2)Nc1ccccc1,0.0013970302
O=C1CC(c2ccccc2)N(c2ccccc2)C1=O,-0.00038908626
O=C1C(=Cc2ccccc2)N=CN1c1ccccc1,0.00025660623
O=C1C(=Cc2ccccc2)N=CN1c1ccccc1,-0.000453751
O=C(CN1C(=O)CN=C(c2ccccc2)c2ccsc21)Nc1nccs1,0.00084124546
O=C(CC=CC(NC(=O)OCc1ccccc1)c1ccccc1)NCCN1CCOCC1,0.0016347817
O=C(CC=CC(NC(=O)OCc1ccccc1)c1ccccc1)NCCN1CCOCC1,0.0016609607
c1ccc(OC(c2ccccc2)C2CNCCO2)cc1,0.000218264
O=C(NCc1ccccc1)C1CC(c2ccccc2)=NO1,0.00057563616
O=C(NCc1ccccc1)C1CC(c2ccccc2)=NO1,-8.327786e-05
O=C(NCc1ccccc1)C1CC(c2ccccc2)=NO1,0.000862453
c1ccc2[nH+]c[nH]c2c1,0.00023135154
O=C(NCc1ccccc1)Nc1ccccc1,0.00066547963
O=C(NCc1ccccc1)Nc1ccccc1,-0.00035765494
O=C1c2ccccc2C(=O)c2c(NC3CCCCC3)ccc(Nc3ccccc3)c21,-0.00016833204
